Feature 1,Feature 2,Dataset,ID
5.917543732016526,1.3815982951049022,Blobs,148
-2.8492099838419955,9.130412976778823,Blobs,149
-2.9632096608133556,8.308134277530677,Blobs,150
-3.9325394917766863,-6.827214265318354,Blobs,151
4.920870703963134,1.3504701641201382,Blobs,152
-9.180798447254704,-4.963594360428183,Blobs,153
-2.3611374845204622,9.144813764288266,Blobs,154
3.439582429172325,1.6386684480997835,Blobs,155
4.621365700235711,1.6845110450205936,Blobs,156
-7.675378912567061,-7.743836954242966,Blobs,157
-5.921738502985209,-9.372389686679387,Blobs,158
-2.9511263411533166,9.091148681171086,Blobs,159
-3.8190701750976226,9.425237380385934,Blobs,160
-8.193054571228405,-8.954309189722451,Blobs,161
-4.552899227867486,-6.706597641836659,Blobs,162
-5.077806307905353,-7.492222652808274,Blobs,163
-2.48009326382975,8.44280097928301,Blobs,164
-5.572940136003732,-7.369144891527708,Blobs,165
4.168840530609779,2.2052196212983683,Blobs,166
-2.479082518082237,10.245907184440965,Blobs,167
-2.2482268402443015,9.162778464814915,Blobs,168
-2.1024390143679152,8.398853969981344,Blobs,169
-1.93778621579524,9.39025264454171,Blobs,170
-2.968909740169652,9.78925333070709,Blobs,171
3.800156994047325,1.3737770384967098,Blobs,172
-2.732455099086261,9.442485525360057,Blobs,173
3.6583701851801504,2.435273158204003,Blobs,174
4.664389010487044,2.471167975186182,Blobs,175
5.5121994729487795,2.1565116896790837,Blobs,176
-2.6415260396717284,10.374370711493132,Blobs,177
6.762035033240735,3.005634944491879,Blobs,178
5.2639986532802565,2.601515193205012,Blobs,179
-6.74974250994192,-7.113625446364066,Blobs,180
-2.7813889853153415,9.069747423053254,Blobs,181
-7.87356282957004,-6.024211590386208,Blobs,182
6.272290140159736,0.5430283059800993,Blobs,183
5.210769346921269,3.108735324121331,Blobs,184
-10.587093941342204,-8.075452476481662,Blobs,185
4.964045188716543,1.8430266295730475,Blobs,186
-1.7763732385919733,8.901397977955053,Blobs,187
1.3986114961590288,0.9487820426064422,Blobs,188
4.199834349531118,2.1039102612268232,Blobs,189
-6.973645837061028,-5.447396112524089,Blobs,190
-4.436703872794332,-8.950261780598284,Blobs,191
3.81438163943559,1.6517838422877387,Blobs,192
-9.28929667153763,-6.574914139475112,Blobs,193
3.909512204510965,2.189628273522707,Blobs,194
3.319645629207459,3.8046284497950857,Blobs,195
4.620862628325413,0.9706403193029232,Blobs,196
6.783822925553427,2.607088706258743,Blobs,197
-2.9965384581664107,9.407828430069548,Blobs,198
-6.606827808563527,-6.507778713825442,Blobs,199
-2.139964333055045,9.099970268793307,Blobs,200
-2.5670217642468702,8.863734280403676,Blobs,201
3.81765844066167,2.2168568954326444,Blobs,202
4.050514079283889,2.8227717809617565,Blobs,203
-2.102934711855651,9.692406142483733,Blobs,204
4.950786401826106,3.448525900890284,Blobs,205
-8.358216260654586,-6.12403981999918,Blobs,206
-7.84948651751506,-8.50243159869754,Blobs,207
4.73687480122082,2.5683267093776454,Blobs,208
-2.328379610528933,8.69172625089576,Blobs,209
-2.4593719405089294,8.762548301140223,Blobs,210
-8.327012382021426,-5.851032403278287,Blobs,211
6.091022444023143,2.932440510025939,Blobs,212
3.378994881893056,2.891031630995508,Blobs,213
-6.806844749234029,-8.126534767892503,Blobs,214
-4.626091613007228,-6.768967422646284,Blobs,215
-5.930454391991843,-3.474070306569353,Blobs,216
-6.01401900038046,-7.1846776723404355,Blobs,217
-3.127672978491791,8.354057821656184,Blobs,218
-7.292204736878736,-10.332991340379323,Blobs,219
-5.635518819376037,-10.196812556787775,Blobs,220
2.5159831119182945,1.447414662259971,Blobs,221
-8.014153309077725,-9.013490157672457,Blobs,222
-8.83633144190855,-5.875600770030889,Blobs,223
-2.502696677113797,9.74105316677698,Blobs,224
3.847358097795401,1.858433242473833,Blobs,225
-7.546067081265438,-6.314158853708668,Blobs,226
-4.3489147385424225,-5.557649957851771,Blobs,227
4.324609591587755,2.7321389044339996,Blobs,228
-2.5477484777598023,9.184862115606643,Blobs,229
-2.098167543055505,9.962682619525296,Blobs,230
-5.490360869853808,-4.015984632570751,Blobs,231
-2.680554881316135,8.613147493587512,Blobs,232
-8.654514960149932,-9.938957859916098,Blobs,233
4.685450676131915,1.3215693363349148,Blobs,234
5.321831807523065,1.662902927347276,Blobs,235
-7.8573813528545084,-6.809011586301326,Blobs,236
4.618977242263953,2.090497067249514,Blobs,237
-4.412175620899345,-7.2536636526105145,Blobs,238
-6.978746889122245,-8.696633892919632,Blobs,239
-6.444964905806651,-3.7670083953077884,Blobs,240
4.962597396566191,1.145938740388409,Blobs,241
5.797989709728169,2.7648323779036676,Blobs,242
-2.196363949170247,8.58570734999018,Blobs,243
-4.594941075246784,-6.071744527748958,Blobs,244
3.0454511774337343,1.3737946609869591,Blobs,245
5.330022827939214,1.5719492120548957,Blobs,246
4.645122535946284,2.020150277705474,Blobs,247
-6.490043438569048,-8.236584530932559,Blobs,248
5.186976217398139,1.7709770315068378,Blobs,249
-6.322908381094307,-7.786087373349678,Blobs,250
4.531118687771244,2.3748814060396732,Blobs,251
-7.768218077509574,-8.17609574779567,Blobs,252
6.95453740290161,0.10590449134898394,Blobs,253
6.829681769445774,1.1648713985855805,Blobs,254
-6.389236130505026,-7.208760386489243,Blobs,255
3.7129483646500185,1.913644327878932,Blobs,256
-3.1732906475019655,9.112716746132882,Blobs,257
-9.097506559821031,-5.164478528465553,Blobs,258
-2.3626613864034094,8.657110419185138,Blobs,259
-2.6209290157156757,9.371286375244367,Blobs,260
-1.9936978618047747,9.479926187756421,Blobs,261
-6.763574729679843,-8.172035895268342,Blobs,262
-3.2845293385858163,9.048567615601335,Blobs,263
5.465295185216132,2.7866793199413706,Blobs,264
3.9780923714597134,2.825603018736956,Blobs,265
-6.699183743583422,-6.1084513421878235,Blobs,266
4.70968092121812,1.5878560870789717,Blobs,267
5.387172441351363,2.583539949374197,Blobs,268
-2.6053781054433114,9.165059799365128,Blobs,269
-1.7195912152990545,9.398003492774777,Blobs,270
4.7375549347769335,1.2001599000852656,Blobs,271
4.167946970438668,3.062120280908098,Blobs,272
5.154914103436761,2.486955634852941,Blobs,273
-6.730628733007431,-5.753028908218263,Blobs,274
-5.370187977329609,-7.745447397560669,Blobs,275
-7.283737442818107,-5.8037962095820035,Blobs,276
-3.0623651100557643,8.416182816157987,Blobs,277
-1.566104672447485,9.10157503461424,Blobs,278
-2.9325944820869525,8.256862515855389,Blobs,279
3.8670536216905296,1.7363510772007231,Blobs,280
5.08369826437433,2.7478037373700688,Blobs,281
6.081152125294217,0.5373075327612926,Blobs,282
3.191794494730777,0.5657059095641768,Blobs,283
-6.371882579909649,-7.503041464127149,Blobs,284
4.7041588553235645,0.8954249060114259,Blobs,285
-5.911563266773548,-4.827162256977424,Blobs,286
5.593880599721304,2.62456093524653,Blobs,287
4.488093741192518,2.5614868904253085,Blobs,288
-6.303529017742309,-6.9291517154170865,Blobs,289
-2.3471556383553525,8.821744987990163,Blobs,290
4.189813364748858,2.5960196162882307,Blobs,291
5.803042588383061,1.983402744960319,Blobs,292
-2.619033566971506,9.192842413954194,Blobs,293
-7.238049261450884,-8.241455086338343,Blobs,294
-3.0846944117639015,9.202135137371158,Blobs,295
3.8108838253060293,1.4129886437437624,Blobs,296
-3.312939240333364,9.106603057464474,Blobs,297
-6.851999622366942,-4.365453624863022,Blobs,298
-5.5752183109927795,-4.84665280506852,Blobs,299
